GardID	Name	OrphaCode	Linearization Class	SNOMED concept ID	code
21855.0	Paratyphoid fever	443227	Rare infectious disease	85904008.0	
13591.0	Postural orthostatic tachycardia syndrome due to NET deficiency	443236	Rare neurologic disease	1217211002.0	
21857.0	HIV-associated cancer	443291	Rare neoplastic disease	713572001.0	
4331.0	PGM3-CDG	443811	Rare inborn errors of metabolism	1187623009.0	
18653.0	DNAJB2-related Charcot-Marie-Tooth disease type 2	443950	Rare neurologic disease	1187621006.0	
17757.0	Ventriculomegaly-cystic kidney disease	443988	Rare developmental defect during embryogenesis	1216942009.0	
17758.0	Mandibulofacial dysostosis with alopecia	443995	Rare developmental defect during embryogenesis	1216943004.0	
21858.0	11q22.2q22.3 microdeletion syndrome	444002	Rare developmental defect during embryogenesis	1229882003.0	
17759.0	Combined oxidative phosphorylation defect type 23	444013	Rare inborn errors of metabolism	1173036000.0	
17760.0	46,XX ovarian dysgenesis-short stature syndrome	444048	Rare developmental defect during embryogenesis	1237345002.0	
21859.0	20q11.2 microdeletion syndrome	444051	Rare developmental defect during embryogenesis	1229891004.0	
18654.0	Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome	444069	Rare developmental defect during embryogenesis	1237470001.0	
17761.0	Cerebellar-facial-dental syndrome	444072	Rare developmental defect during embryogenesis	1237475006.0	
12845.0	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	444077	Rare developmental defect during embryogenesis	764455002.0	
17762.0	Autoimmune interstitial lung disease-arthritis syndrome	444092	Rare systemic or rheumatologic disease	1222679006.0	
17763.0	Autosomal dominant spastic paraplegia type 73	444099	Rare neurologic disease	1187468005.0	
17764.0	Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome	444138	Rare skin disease	1237509001.0	
21860.0	Idiopathic phalangeal acro-osteolysis	444316	Rare bone disease	1217213004.0	
17765.0	Combined oxidative phosphorylation defect type 24	444458	Rare inborn errors of metabolism	1222680009.0	
17766.0	Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	444463	Rare systemic or rheumatologic disease	1222681008.0	
6414.0	Familial chylomicronemia syndrome	444490	Rare endocrine disease	1197489003.0	
13565.0	Combined immunodeficiency due to LRBA deficiency	445018	Rare immune disease	1197477000.0	
17767.0	3-methylglutaconic aciduria type 7	445038	Rare inborn errors of metabolism	764860006.0	
17768.0	Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	445062	Rare endocrine disease	1255271005.0	
17769.0	Limb-girdle muscular dystrophy due to POMK deficiency	445110	Rare neurologic disease	1234819007.0	
21864.0	NIK deficiency	447731	Rare immune disease	1197478005.0	
12653.0	DOCK2 deficiency	447737	Rare immune disease	1197479002.0	
21865.0	Susceptibility to localized juvenile periodontitis	447740	Rare immune disease	1197482007.0	
9583.0	Autosomal dominant spastic paraplegia type 9A	447753	Rare neurologic disease	1187465008.0	
21866.0	Autosomal dominant spastic paraplegia type 9B	447757	Rare neurologic disease	1187466009.0	
17770.0	Autosomal recessive spastic paraplegia type 9B	447760	Rare neurologic disease	1187467000.0	
21867.0	IgG4-related sclerosing cholangitis	447764	Rare hepatic disease	722870008.0	
21869.0	Secondary sclerosing cholangitis	447774	Rare hepatic disease	197442005.0	
21870.0	Keratocystic odontogenic tumor	447777	Rare odontologic disease	713277006.0	
17771.0	Mitochondrial pyruvate carrier deficiency	447784	Rare inborn errors of metabolism	1217212009.0	
21871.0	Cerebral visual impairment	447788	Rare ophthalmic disorder	413924001.0	
21872.0	Lipoyl transferase 2 deficiency	447795	Rare inborn errors of metabolism	1269231008.0	
21874.0	Idiopathic dropped head syndrome	447881	Rare neurologic disease	449899001.0	
17775.0	Combined oxidative phosphorylation defect type 25	447954	Rare inborn errors of metabolism	1173035001.0	
17776.0	Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome	447961	Rare developmental defect during embryogenesis	1230005002.0	
17777.0	Autosomal dominant Charcot-Marie-Tooth disease type 2V	447964	Rare neurologic disease	1187618009.0	
17778.0	Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	447974	Rare developmental defect during embryogenesis	1217225001.0	
17779.0	Progressive scapulohumeroperoneal distal myopathy	447977	Rare neurologic disease	1217226000.0	
21875.0	19p13.3 microduplication syndrome	447980	Rare developmental defect during embryogenesis	1229883008.0	
13425.0	Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome	447997	Rare infectious disease	1237418002.0	
13621.0	CAD-CDG	448010	Rare inborn errors of metabolism	1237417007.0	
12894.0	Zika virus disease	448237	Rare infectious disease	3928002.0	A92.5
13171.0	Autosomal recessive brachyolmia	448242	Rare bone disease	783789002.0	
17780.0	Progressive autosomal recessive ataxia-deafness syndrome	448251	Rare developmental defect during embryogenesis	1237413006.0	
17781.0	Isolated focal non-epidermolytic palmoplantar keratoderma	448264	Rare skin disease	1260463008.0	
17782.0	Regressive spondylometaphyseal dysplasia	448267	Rare bone disease	1237412001.0	
21877.0	Ectopia cordis	448270	Rare surgical cardiac disease	78250005.0	
21879.0	Pleural empyema	449266	Rare respiratory disease	58554001.0	
21880.0	Scedosporiosis	449280	Rare infectious disease	1217227009.0	
21881.0	Snakebite envenomation	449285	Rare disorder due to toxic effects	61288004.0	T63.0
17783.0	Symptomatic form of fragile X syndrome in female carriers	449291	Rare gynecologic or obstetric disease	1237344003.0	
21882.0	IgG4-related kidney disease	449395	Rare renal disease	1187507004.0	
21883.0	IgG4-related aortitis	449400	Rare abdominal surgical disease	1187508009.0	
13256.0	IgG4-related pachymeningitis	449427	Rare neurologic disease	762282007.0	
21884.0	IgG4-related submandibular gland disease	449432	Rare otorhinolaryngologic disease	1264005000.0	
21885.0	IgG4-related ophthalmic disease	449563	Rare ophthalmic disorder	1187510006.0	
21886.0	Eosinophilic angiocentric fibrosis	449566	Rare systemic or rheumatologic disease	1255207005.0	
21887.0	Polyclonal hyperviscosity syndrome	450322	Rare hematologic disease	1251448003.0	
21888.0	Primary cutaneous plasmacytosis	451602	Rare skin disease	1228842003.0	
21889.0	Cutaneous pseudolymphoma	451607	Rare skin disease	128862000.0	
17784.0	Familial congenital nasolacrimal duct obstruction	451612	Rare developmental defect during embryogenesis	1230016009.0	
17785.0	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome	453499	Rare developmental defect during embryogenesis	1222710008.0	
21890.0	Congenital insensitivity to pain with severe intellectual disability	453510	Rare neurologic disease	1237623009.0	
17786.0	Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency	453521	Rare neurologic disease	1237625002.0	
17787.0	Polyendocrine-polyneuropathy syndrome	453533	Rare endocrine disease	1260449002.0	
21891.0	Progressive muscular atrophy	454706	Rare neurologic disease	88923002.0	
21892.0	Anti-p200 pemphigoid	454710	Rare skin disease	1228843008.0	
9373.0	Plasma cell leukemia	454714	Rare neoplastic disease	95210003.0	C90.1
5749.0	Holmes-Adie syndrome	454718	Rare ophthalmic disorder	24225004.0	
21893.0	Endometrioid carcinoma of ovary	454723	Rare neoplastic disease	1268349000.0	
21894.0	Variably protease-sensitive prionopathy	454742	Rare neurologic disease	721165001.0	
7617.0	Kuru	454745	Rare neurologic disease	86188000.0	
21895.0	Isolated tracheoesophageal fistula	454750	Rare developmental defect during embryogenesis	60983006.0	Q39.2
21896.0	Acute radiation syndrome	454831	Rare disorder due to toxic effects	1260191006.0	T66
21897.0	Avian influenza	454836	Rare infectious disease	772828001.0	
13168.0	Corticobasal syndrome	454887	Rare neurologic disease	1230018005.0	
21898.0	1p35.2 microdeletion syndrome	456298	Rare developmental defect during embryogenesis	1228844002.0	
17791.0	Infantile multisystem neurologic-endocrine-pancreatic disease	456312	Rare developmental defect during embryogenesis	1260450002.0	
11927.0	Hereditary sensory neuropathy-deafness-dementia syndrome	456318	Rare neurologic disease	860812002.0	
17792.0	X-linked myotubular myopathy-abnormal genitalia syndrome	456328	Rare developmental defect during embryogenesis	1255278004.0	
21899.0	Hereditary neuroendocrine tumor of small intestine	456333	Rare neoplastic disease	1222643003.0	
17793.0	Polyglucosan body myopathy type 2	456369	Rare inborn errors of metabolism	1228849007.0	
17794.0	Autosomal dominant mitochondrial myopathy with exercise intolerance	457050	Rare neurologic disease	1222644009.0	
21902.0	TAFRO syndrome	457077	Rare systemic or rheumatologic disease	1187615007.0	
21903.0	Isolated splenogonadal fusion	457083	Rare developmental defect during embryogenesis	62042001.0	
17795.0	Predisposition to invasive fungal disease due to CARD9 deficiency	457088	Rare immune disease	1186719000.0	
5728.0	Actinomycosis	457095	Rare infectious disease	11817007.0	
17796.0	Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	457185	Rare neurologic disease	1186718008.0	
17797.0	Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome	457193	Rare developmental defect during embryogenesis	1255319004.0	
21904.0	Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome	457205	Rare neurologic disease	1260129000.0	
17798.0	Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome	457212	Rare neurologic disease	1260130005.0	
17799.0	Syndromic sensorineural deafness due to combined oxidative phosphorylation defect	457223	Rare inborn errors of metabolism	1260133007.0	
17800.0	X-linked intellectual disability-short stature-overweight syndrome	457240	Rare developmental defect during embryogenesis	1255335006.0	
21905.0	Clear cell sarcoma of kidney	457246	Rare neoplastic disease	1268543003.0	
12715.0	X-linked intellectual disability-hypotonia-movement disorder syndrome	457260	Rare neurologic disease	1254654006.0	
17801.0	Progressive myoclonic epilepsy type 9	457265	Rare neurologic disease	1228857005.0	
17802.0	Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	457279	Rare developmental defect during embryogenesis	1254652005.0	
17803.0	Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome	457284	Rare developmental defect during embryogenesis	1254650002.0	
17804.0	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	457351	Rare developmental defect during embryogenesis	1254651003.0	
17805.0	Megalencephaly-severe kyphoscoliosis-overgrowth syndrome	457359	Rare developmental defect during embryogenesis	1260143005.0	
21906.0	Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	457365	Rare developmental defect during embryogenesis	1208746001.0	
17806.0	ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement	457375	Rare neurologic disease	1208747005.0	
17807.0	Complex lethal osteochondrodysplasia	457378	Rare bone disease	1228858000.0	
17808.0	Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome	457395	Rare bone disease	1187303004.0	
17809.0	Multiple mitochondrial dysfunctions syndrome type 4	457406	Rare inborn errors of metabolism	1208621008.0	
13636.0	Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	457485	Rare developmental defect during embryogenesis	1187304005.0	
10822.0	Idiopathic spontaneous coronary artery dissection	458718	Rare circulatory system disease	1197364005.0	
21907.0	Composite hemangioendothelioma	458758	Rare neoplastic disease	403984006.0	
21908.0	Retiform hemangioendothelioma	458763	Rare neoplastic disease	403982005.0	
21909.0	Primary intralymphatic angioendothelioma	458768	Rare neoplastic disease	1231180000.0	
21911.0	Partially involuting congenital hemangioma	458785	Rare developmental defect during embryogenesis	1187305006.0	
21912.0	Mixed cystic lymphatic malformation	458792	Rare developmental defect during embryogenesis	1228859008.0	
17810.0	Spinocerebellar ataxia type 41	458798	Rare neurologic disease	1208512000.0	
17811.0	Spinocerebellar ataxia type 42	458803	Rare neurologic disease	1208513005.0	
13111.0	Ataxia-oculomotor apraxia type 4	459033	Rare neurologic disease	1217230002.0	
17812.0	Spondyloepiphyseal dysplasia, Stanescu type	459051	Rare bone disease	1228860003.0	
17813.0	Autosomal recessive spastic paraplegia type 75	459056	Rare neurologic disease	1187470001.0	
17814.0	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	459061	Rare developmental defect during embryogenesis	1217229007.0	
17815.0	X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome	459070	Rare bone disease	1217228004.0	
21918.0	Corpus callosum agenesis-macrocephaly-hypertelorism syndrome	459074	Rare developmental defect during embryogenesis	1208720000.0	
17816.0	Spastic paraplegia-severe developmental delay-epilepsy syndrome	464282	Rare developmental defect during embryogenesis	1187278006.0	
17817.0	Short stature-brachydactyly-obesity-global developmental delay syndrome	464288	Rare developmental defect during embryogenesis	1187277001.0	
13527.0	DYRK1A-related intellectual disability syndrome	464306	Rare developmental defect during embryogenesis	1179301003.0	
21927.0	Verrucous hemangioma	464318	Rare circulatory system disease	254787009.0	
10467.0	Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	464321	Rare developmental defect during embryogenesis	1208725005.0	
13451.0	Kaposiform lymphangiomatosis	464329	Rare neoplastic disease	1228861004.0	
13339.0	BENTA disease	464336	Rare immune disease	1179300002.0	
9820.0	Catastrophic antiphospholipid syndrome	464343	Rare systemic or rheumatologic disease	609329007.0	
21928.0	Benign metanephric tumor	464359	Rare renal disease	1260181000.0	
17818.0	NEK9-related lethal skeletal dysplasia	464366	Rare bone disease	1179299005.0	
21929.0	Neonatal alloimmune neutropenia	464370	Rare immune disease	14333004.0	
