GardID	ORPHAcode	SourceName	SNOMED concept ID
20444	209964	Solitary rectal ulcer syndrome	716685003
20445	209973	Benign nocturnal alternating hemiplegia of childhood	771304005
20448	210133	Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome	773700005
20449	210136	Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	723829000
20450	210576	Congenital temporomandibular joint ankylosis	763215008
20452	210584	Spindle cell hemangioma	403967000
20473	213600	Adenosarcoma of the corpus uteri	1268697005
20474	213605	Carcinofibroma of the corpus uteri	1268909004
20475	213615	Rhabdomyosarcoma of the corpus uteri	763409006
20477	213625	Leiomyosarcoma of the corpus uteri	770559003
20478	213630	Primitive neuroectodermal tumor of the corpus uteri	1268958000
20479	213716	Squamous cell carcinoma of the corpus uteri	764737005
20480	213721	Undifferentiated carcinoma of the corpus uteri	1268387008
20481	213726	Serous carcinoma of the corpus uteri	1230318000
20482	213731	High-grade neuroendocrine carcinoma of the corpus uteri	773774000
20483	213736	Low-grade neuroendocrine tumor of the corpus uteri	783006001
20484	213746	Transitional cell carcinoma of the corpus uteri	1268545005
20485	213751	Malignant germ cell tumor of the corpus uteri	773284000
20487	213767	Squamous cell carcinoma of the cervix uteri	254886006
20488	213772	Adenocarcinoma of the cervix uteri	254887002
20489	213777	High-grade neuroendocrine carcinoma of the cervix uteri	773775004
20491	213787	Carcinosarcoma of the cervix uteri	1268639006
20492	213792	Adenosarcoma of the cervix uteri	1268638003
20494	213802	Rhabdomyosarcoma of the cervix uteri	763408003
20495	213807	Leiomyosarcoma of the cervix uteri	763771009
20496	213812	Primitive neuroectodermal tumor of the cervix uteri	1268959008
20498	213823	Adenoid cystic carcinoma of the cervix uteri	1268537000
20499	213828	Adenoid basal carcinoma of the cervix uteri	1268536009
20500	213833	Glassy cell carcinoma of the cervix uteri	1268631009
20501	213837	Malignant germ cell tumor of the cervix uteri	773283006
20509	217064	5-fluorouracil poisoning	32393008
20510	217067	Pouchitis	426508001
20512	217080	Pulmonary fungal infections in patients deemed at risk	63741006
20513	217253	NMDA receptor encephalitis	716684004
20514	217399	Congenital insensitivity to pain-hyperhidrosis-absence of C-fiber innervation	1279834007
20516	217557	Pulmonary interstitial glycogenosis	707551007
20517	217560	Neuroendocrine cell hyperplasia of infancy	707435002
20538	220448	Macrothrombocytopenia with mitral valve insufficiency	771075004
20541	221078	Combined hyperactive dysfunction syndrome of the cranial nerves	783180007
20544	221142	Confetti-like macular atrophy	1208477000
20549	225147	Sporadic infantile bilateral striatal necrosis	1010642001
20562	226307	Hypothyroidism due to deficient transcription factors involved in pituitary development or function	718194004
20563	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	783177006
20564	226316	Genetic transient congenital hypothyroidism	770631009
20566	227972	Toxic oil syndrome	239910001
20567	227990	Autoimmune polyendocrinopathy type 4	449730005
20568	228113	Anal fistula	786878009
20569	228116	Hughes-Stovin syndrome	721226005
20570	228119	Fusariosis	64250002
20572	228157	Marburg acute multiple sclerosis	766246000
20578	228227	Late-onset focal dermal elastosis	773698001
20579	228236	Linear focal elastosis	773697006
20580	228243	Elastofibroma dorsi	254739004
20581	228247	Acquired pseudoxanthoma elasticum	403401007
20582	228254	Elastoma	239140003
20583	228264	Papular elastorrhexis	1208479002
20584	228272	Primary anetoderma	238829001
20585	228277	Familial anetoderma	733467001
20586	228285	Acquired cutis laxa	19726003
20587	228290	White fibrous papulosis of the neck	763475004
20588	228293	Pseudoxanthoma elasticum-like papillary dermal elastolysis	764105002
20589	228299	Mid-dermal elastolysis	238821003
20591	228371	Foodborne botulism	398523009
20592	228379	Virus-associated trichodysplasia spinulosa	723544007
20593	228396	Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	724016008
20594	228410	Polyvalvular heart disease syndrome	723448007
20595	228415	5q35 microduplication syndrome	719665003
20598	231080	High-grade dysplasia in patients with Barrett esophagus	1082761000119106
20599	231111	Drug-induced lupus erythematosus	80258006
20608	231242	Hemoglobin C-beta-thalassemia syndrome	61777009
20609	231249	Hemoglobin E-beta-thalassemia syndrome	234392002
20614	231426	Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome	783010003
20615	231445	Paraparetic variant of Guillain-Barré syndrome	766722008
20616	231450	Acute pure sensory neuropathy	783244002
20617	231457	Acute pandysautonomia	430042004
20618	231466	Acute sensory ataxic neuropathy	766049000
20619	231573	Congenital erosive and vesicular dermatosis	773691007
20620	231580	Primary unilateral adrenal hyperplasia	715868005
20621	231625	Adrenocortical carcinoma with pure aldosterone hypersecretion	703306007
20622	231632	Ectopic aldosterone-producing tumor	778064009
20625	231742	Epibulbar lipodermoid-preauricular appendage-polythelia syndrome	1208480004
20632	238305	Infundibulo-neurohypophysitis	783158009
20637	238621	Ileal pouch anal anastomosis related faecal incontinence	1230314003
20638	238637	Megacystis-megaureter syndrome	253904001
20643	238666	Isolated congenital hypogonadotropic hypogonadism	722944006
20644	238688	Neonatal iodine exposure	773987000
20651	244275	De novo thrombotic microangiopathy after kidney transplantation	1264001009
20652	244283	Biliary atresia with splenic malformation syndrome	717156002
20653	247165	Infantile mercury poisoning	763740000
20654	247234	Sporadic adult-onset ataxia of unknown etiology	734023003
20657	247257	Inhalational anthrax	11389007
20658	247378	Autosomal recessive secondary polycythemia not associated with VHL gene	783766005
20660	247573	Adult-onset citrullinemia type I	1264112006
20663	247718	Inflammatory myopathy with abundant macrophages	766706007
20664	247724	Idiopathic eosinophilic myositis	778050009
20666	247815	Autosomal recessive ataxia due to PEX10 deficiency	1187529000
20674	248340	Isolated delta-storage pool disease	9417000
20686	250932	Autosomal dominant optic atrophy and peripheral neuropathy	717975006
20687	250972	Polymicrogyria with optic nerve hypoplasia	771336003
20688	251004	Paternal uniparental disomy of chromosome 1	766719006
20689	251009	Maternal uniparental disomy of chromosome 1	770562000
20690	251014	2q31.1 microdeletion syndrome	716387004
20691	251046	6p22 microdeletion syndrome	719662000
20692	251061	7q31 microdeletion syndrome	773326003
20693	251066	8p11.2 deletion syndrome	719646006
20694	251304	Infantile onset panniculitis with uveitis and systemic granulomatosis	773328002
20695	251307	Idiopathic recurrent pericarditis	766704005
20697	251325	Drug-induced vasculitis	234020005
20700	251375	Sickle cell-hemoglobin E disease syndrome	47024008
20705	251579	Giant cell glioblastoma	1269049001
20707	251598	Protoplasmic astrocytoma	1269042005
20708	251601	Fibrillary astrocytoma	1269414003
20709	251604	Gemistocytic astrocytoma	1269050001
20710	251615	Pilomyxoid astrocytoma	1269413009
20711	251623	Pituicytoma	608817003
20714	251671	Angiocentric glioma	1156412000
20715	251674	Chordoid glioma	715900001
20717	251855	Anaplastic/large cell medulloblastoma	1196860000
20719	251877	Ganglioneuroblastoma	1268486000
20720	251880	Ependymoblastoma	1268885006
20721	251883	Medulloepithelioma of the central nervous system	1269412004
20723	251902	Atypical papilloma of choroid plexus	1156470000
20725	251915	Papillary tumor of the pineal region	1269047004
20727	251927	Extraventricular neurocytoma	716787002
20729	251940	Desmoplastic infantile astrocytoma/ganglioglioma	780822000
20730	251962	Papillary glioneuronal tumor	1156457009
20731	251992	Ganglioneuroma	116371000119107
20734	252015	Choriocarcinoma of the central nervous system	1208483002
20739	252031	Diffuse leptomeningeal melanocytosis	770628008
20740	252046	Meningeal melanocytoma	277527003
20741	252128	Malignant peripheral nerve sheath tumor with perineurial differentiation	1268720005
20743	252212	Malignant triton tumor	1268955002
20746	254504	Inhalational botulism	409562009
20749	254693	Partial hydatidiform mole	237250000
20750	254698	Epithelioid trophoblastic tumor	609515005
20751	254704	Genetic hyperferritinemia without iron overload	766929007
20767	254851	Mitochondrial DNA-related dystonia	717054001
20768	254854	Pure mitochondrial myopathy	732245008
20770	261102	Distal 7q11.23 microduplication syndrome	773325004
20771	261144	FOXG1 syndrome due to 14q12 microdeletion	719574007
20772	261204	16p11.2p12.2 microduplication syndrome	733518000
20773	261229	14q11.2 microduplication syndrome	771341006
20774	261236	16p13.11 microdeletion syndrome	719577000
20775	261243	16p13.11 microduplication syndrome	719578005
20776	261257	Distal 17p13.3 microdeletion syndrome	764696007
20777	261304	Paternal 20q13.2q13.3 microdeletion syndrome	724070005
20778	261311	20q13.33 microdeletion syndrome	733520002
20779	261323	21q22.11q22.12 microdeletion syndrome	787171006
20780	261337	Distal 22q11.2 microduplication syndrome	764524005
20781	261344	Trisomy 1q	768927001
20782	261501	Atypical Norrie disease due to Xp11.3 microdeletion	733626002
20783	261519	Maternal uniparental disomy of chromosome X	783735004
20784	261524	Paternal uniparental disomy of chromosome X	783718003
20785	261529	Ring chromosome Y syndrome	763407008
20898	263352	Postcardiotomy right ventricular failure	1264003007
20899	263410	Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome	782886007
20900	263413	Angiosarcoma	403977003
20901	263425	Nevus of Ota	254817005
20902	263435	Congenital smooth muscle hamartoma	239144007
20903	263455	Hyperinsulinism due to HNF4A deficiency	717048002
20905	263665	NK-cell enteropathy	723496007
20920	264450	Trisomy 8p	768929003
20924	264691	Isolated pulmonary capillaritis	707436001
20945	268139	Intraocular medulloepithelioma	1230023005
20946	268249	Mycophenolate mofetil embryopathy	723406000
20947	268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	783619003
20948	268316	Complication in hemodialysis	85223007
20949	268363	Open iniencephaly	203928008
20950	268366	Closed iniencephaly	203927003
20951	268369	Spina bifida aperta	58557008
20965	268810	Posterior meningocele	1197212001
20966	268813	Myelocystocele	203994003
20968	268820	Cranial meningocele	36010004
20969	268823	Occipital encephalocele	42376006
20970	268826	Parietal encephalocele	253109005
20975	268865	Neurenteric cyst	789120001
20976	268868	Isolated amyelia	78784005
20979	268936	Isolated arhinencephaly	771147003
20980	268943	Unilateral polymicrogyria	715905006
20989	269197	Glioependymal/ependymal cyst	230792007
20990	269203	Isolated cerebellar vermis agenesis	1231746006
20995	269218	Isolated unilateral hemispheric cerebellar hypoplasia	766934006
20996	269221	Isolated bilateral hemispheric cerebellar hypoplasia	771234002
21025	275766	Idiopathic pulmonary arterial hypertension	697898008
21038	275944	Hemolytic disease of the newborn with Kell alloimmunization	234380002
21041	276066	Bile acid CoA ligase deficiency and defective amidation	717047007
21043	276145	Malignant epithelial tumor of salivary glands	783155007
21045	276174	Idiopathic recurrent stupor	763739002
21051	276280	Hemihyperplasia-multiple lipomatosis syndrome	771440006
21052	276422	10q22.3q23.3 microduplication syndrome	782669004
21054	276556	Hyperinsulinism due to UCP2 deficiency	721834007
21056	276608	Non-insulinoma pancreatogenous hypoglycemia syndrome	717044000
21057	276630	Symptomatic form of Coffin-Lowry syndrome in female carriers	1237577000
21058	279882	Spasmus nutans	400948003
21059	279888	Acute endophthalmitis	1493002
21060	279891	Chronic endophthalmitis	13978000
21061	279894	Toxic maculopathy due to antimalarial drugs	1208932005
21062	279897	Primary oculocerebral lymphoma	1237578005
21063	279904	Primary intraocular lymphoma	420788006
21065	279914	Intermediate uveitis	314429009
21066	279919	Infectious posterior uveitis	789008006
21067	279922	Infectious anterior uveitis	89114005
21068	279925	Infectious panuveitis	789116000
21069	279928	Paraneoplastic uveitis	1269223003
21070	280065	Calciphylaxis cutis	717043006
21071	280068	Visceral calciphylaxis	771236000
21073	280219	Pelizaeus-Merzbacher disease, classic form	87607002
21078	280325	Distal monosomy 12p	770902008
21080	280365	Autosomal semi-dominant severe lipodystrophic laminopathy	1197747005
21083	280384	Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome	770901001
21084	280397	Familial Alzheimer-like prion disease	721219005
21086	280403	Familial omphalocele syndrome with facial dysmorphism	770900000
21087	280774	Generalized essential telangiectasia	238763007
21092	280821	Communicating congenital bronchopulmonary-foregut malformation	68539005
21099	280917	Idiopathic posterior uveitis	773991005
21100	280921	Idiopathic panuveitis	766933000
21108	281127	Acral self-healing collodion baby	718633009
21117	284180	Xp22.13p22.2 duplication syndrome	782877002
21120	284395	Well-differentiated fetal adenocarcinoma of the lung	707403002
21121	284460	Acute annular outer retinopathy	783612007
21128	284979	Neonatal Marfan syndrome	763839005
21134	289266	Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	770431001
